cv_auroc,test_auroc,test_auprc,method,seed
0.6732502179880229,0.7773504273504274,0.7617962693786838,rf,143
0.6861762354689184,0.6867521367521368,0.6966594732289322,rf,144
0.6865376683303512,0.688034188034188,0.7249968822681775,rf,145
0.6776580792464939,0.7367521367521367,0.76703377567456,rf,146
0.677116248216858,0.7305555555555555,0.7128868977342692,rf,147
0.6766694551694552,0.7495726495726496,0.7105973532759046,rf,148
0.6855718545200252,0.7245726495726496,0.756156298918494,rf,149
0.6790525298817982,0.6895299145299145,0.6393990210970386,rf,150
0.6994040421083104,0.6574786324786325,0.6135170016770635,rf,151
0.663374560972122,0.7277777777777777,0.7503458165120512,rf,152
0.6622639407700384,0.8081196581196581,0.7887270482862558,rf,153
0.7034599865544987,0.6762820512820513,0.6674477832763156,rf,154
0.6926307269813368,0.6673076923076923,0.6747744074892291,rf,155
0.6646286848695385,0.7288461538461538,0.7315387306063693,rf,156
0.6801535943609114,0.736111111111111,0.7362339177034765,rf,157
0.6647137830339049,0.7534188034188034,0.7704300358489642,rf,158
0.6753791060223987,0.6995726495726495,0.6656470446546636,rf,159
0.6781410430465309,0.7049145299145299,0.7092290846919252,rf,160
0.6820738713452128,0.754059829059829,0.7552658408939354,rf,161
0.7046351294674466,0.6307692307692307,0.6504303676657881,rf,162
0.6761357886632277,0.7269230769230769,0.7308203004096767,rf,163
0.6824409932580664,0.6743589743589744,0.6976802754082503,rf,164
0.6989627423590838,0.6487179487179487,0.6109502694721156,rf,165
0.697212315538535,0.6482905982905983,0.6697779922795386,rf,166
0.6885029480700212,0.6544871794871795,0.6478803709846565,rf,167
0.690781669735938,0.6408119658119658,0.6448849851645132,rf,168
0.652925249727079,0.7805555555555556,0.7611980455942468,rf,169
0.6915954652387579,0.680982905982906,0.7086695661129253,rf,170
0.6780044255928402,0.736965811965812,0.7361176990452194,rf,171
0.6853511721651966,0.7083333333333333,0.7334788228399671,rf,172
0.7016863671162452,0.6106837606837606,0.5177568813662815,rf,173
0.6972456559346804,0.6696581196581196,0.6672664974592009,rf,174
0.6823904880490247,0.7207264957264957,0.726481988611107,rf,175
0.6954949404979893,0.6576923076923077,0.6228230396469763,rf,176
0.6868248719102378,0.7138888888888889,0.732852054600345,rf,177
0.6938264924331997,0.686965811965812,0.7179806730726049,rf,178
0.6659382400693377,0.7215811965811966,0.7352954721899967,rf,179
0.6988626213321335,0.6224358974358974,0.5668798841754951,rf,180
0.6976829865579866,0.6621794871794872,0.7041390491747671,rf,181
0.6688039350325936,0.7209401709401709,0.7431983358169096,rf,182
0.6790254400742206,0.7166666666666667,0.669677099289533,rf,183
0.6763244603488506,0.6963675213675213,0.703350881134362,rf,184
0.7074493195285878,0.6329059829059829,0.6444223564884671,rf,185
0.6802106841161719,0.7,0.7347933465388641,rf,186
0.7242526550941185,0.6094017094017093,0.5886684313101703,rf,187
0.6975382146083365,0.6542735042735043,0.5829658162077407,rf,188
0.6802143053332078,0.7333333333333333,0.7593006370658593,rf,189
0.6663978726112872,0.7292735042735042,0.7470609463628196,rf,190
0.6839482090975993,0.6769230769230768,0.7296480297682892,rf,191
0.6963285384687824,0.6912393162393162,0.6522868668246204,rf,192
0.681459884100128,0.6668803418803418,0.6670382957850634,rf,193
0.6349183229396644,0.7985042735042734,0.8165552217977199,rf,194
0.6606449014345356,0.7831196581196581,0.8091121963038438,rf,195
0.6784451433140457,0.7211538461538461,0.6517049299773428,rf,196
0.6865925651261017,0.6987179487179487,0.7230030543383436,rf,197
0.666367410528996,0.7128205128205128,0.7321224274368509,rf,198
0.673411264487484,0.6749999999999999,0.6983193109528701,rf,199
0.6655225957664982,0.6688034188034188,0.6351327827658427,regLogistic,100
0.6902385660922247,0.6594017094017094,0.5765609536833792,regLogistic,101
0.6635186405918113,0.6897435897435897,0.6540069118771518,regLogistic,102
0.656000485677315,0.6863247863247863,0.6150829438691928,regLogistic,103
0.6603478086100038,0.6923076923076923,0.5787754503517117,regLogistic,104
0.6655291014010526,0.75,0.6938950678248647,regLogistic,105
0.6819498958889203,0.6824786324786325,0.6337971419867184,regLogistic,106
0.6717140066896164,0.6923076923076923,0.6257285124932006,regLogistic,107
0.6714322972798583,0.6679487179487179,0.688318017901265,regLogistic,108
0.6933473778656706,0.6675213675213675,0.6089323019736267,regLogistic,109
0.6717639651846969,0.7068376068376069,0.65238307281436,regLogistic,110
0.6557268383365944,0.7141025641025641,0.6588284539557221,regLogistic,111
0.6838853025499367,0.6598290598290598,0.6138418337288585,regLogistic,112
0.676042164987287,0.6713675213675213,0.6200938237903457,regLogistic,113
0.6901175888431986,0.6713675213675213,0.6225296559166696,regLogistic,114
0.6417128400177181,0.7662393162393163,0.720953145165801,regLogistic,115
0.674342663220712,0.7055555555555556,0.7017634130478553,regLogistic,116
0.6844306850404411,0.6662393162393162,0.660362895451122,regLogistic,117
0.6518565682407146,0.6982905982905983,0.7062873936131446,regLogistic,118
0.6872007974873828,0.673931623931624,0.6361800137720738,regLogistic,119
0.6774813515606198,0.6871794871794872,0.6464234854629642,regLogistic,120
0.6477232851318218,0.7508547008547009,0.6931514264748935,regLogistic,121
0.6698043330787233,0.726068376068376,0.7095545092931556,regLogistic,122
0.6926826870424432,0.647008547008547,0.5763139639770473,regLogistic,123
0.6865369010125107,0.661965811965812,0.6246289351610682,regLogistic,124
0.6734544248080834,0.652991452991453,0.5972840821254563,regLogistic,125
0.6904151695249257,0.6482905982905983,0.5976429578924036,regLogistic,126
0.6695264480508383,0.635042735042735,0.6104924220018291,regLogistic,127
0.6894592746056161,0.5658119658119658,0.5204838051494933,regLogistic,128
0.6790205833010711,0.6363247863247863,0.606420006257243,regLogistic,129
0.6798645849682435,0.6807692307692308,0.6432639095075835,regLogistic,130
0.6869137395234957,0.6465811965811966,0.611245399841759,regLogistic,131
0.6835262012883965,0.6658119658119658,0.628244452335616,regLogistic,132
0.6303314629960971,0.7747863247863248,0.7412021490270233,regLogistic,133
0.668513946873703,0.6743589743589743,0.6339322564274116,regLogistic,134
0.6862073144573144,0.5850427350427351,0.5937096460026239,regLogistic,135
0.6291444615347055,0.7662393162393162,0.7637000999872791,regLogistic,136
0.6640504188857848,0.6653846153846154,0.6520321568531723,regLogistic,137
0.6707700322273493,0.6790598290598291,0.6885730924336594,regLogistic,138
0.6525005275310154,0.7269230769230769,0.7152391641770527,regLogistic,139
0.6318957938775012,0.7717948717948718,0.7322439721941394,regLogistic,140
0.6718268058999767,0.6551282051282051,0.5797005873611304,regLogistic,141
0.6996698989930697,0.5717948717948718,0.5174698976682041,regLogistic,142
0.6555094911985156,0.7128205128205128,0.6469132857405236,regLogistic,143
0.6597513698367357,0.7098290598290599,0.6342998855699207,regLogistic,144
0.6605933581665289,0.6867521367521368,0.6847866620751863,regLogistic,145
0.6919003149490954,0.6119658119658119,0.6138237108871955,regLogistic,146
0.6836017384980799,0.6666666666666666,0.6474834637634895,regLogistic,147
0.6678879759550491,0.7008547008547008,0.6158538523606552,regLogistic,148
0.6654072565596956,0.6965811965811965,0.6818460453493308,regLogistic,149
0.680451085231573,0.6645299145299145,0.6110188911674074,regLogistic,150
0.6669517732017732,0.6649572649572649,0.6328094587591575,regLogistic,151
0.6624631853107463,0.7055555555555555,0.7065677262473287,regLogistic,152
0.679580479434138,0.6482905982905983,0.6071718700632982,regLogistic,153
0.6865750829226439,0.6282051282051282,0.566336590826781,regLogistic,154
0.6735528655833534,0.6683760683760683,0.6668625538459044,regLogistic,155
0.661921969879287,0.6893162393162393,0.6571218434742446,regLogistic,156
0.6739332660186319,0.655982905982906,0.6746939566475687,regLogistic,157
0.6797778806681246,0.6611111111111111,0.5966122827191787,regLogistic,158
0.659018998964121,0.7132478632478633,0.660063421937086,regLogistic,159
0.6829640467994127,0.7042735042735043,0.6512023695500824,regLogistic,160
0.6517457544652666,0.7495726495726496,0.705323803583246,regLogistic,161
0.6841332979320784,0.6371794871794871,0.5937265023507593,regLogistic,162
0.6699283246661295,0.7209401709401709,0.6607297616420216,regLogistic,163
0.6534368270709734,0.7102564102564103,0.6868859100739593,regLogistic,164
0.682547332175381,0.6286324786324786,0.5449224397561124,regLogistic,165
0.6841395533163825,0.6273504273504273,0.6245089169322641,regLogistic,166
0.6365716788216789,0.7239316239316239,0.6726948168857189,regLogistic,167
0.669859985420961,0.67008547008547,0.6830321147281464,regLogistic,168
0.6603875591619495,0.717948717948718,0.6873520265441165,regLogistic,169
0.6810938368682271,0.6252136752136752,0.6125469867564715,regLogistic,170
0.6802515267881122,0.6846153846153846,0.6452902379645276,regLogistic,171
0.6456917570880986,0.7341880341880341,0.7143243205161435,regLogistic,172
0.6842663037602063,0.6021367521367521,0.5438998059310767,regLogistic,173
0.6657166896862019,0.6764957264957265,0.6304421469317689,regLogistic,174
0.6465221501989795,0.7461538461538462,0.7207164168748671,regLogistic,175
0.6645510248924883,0.67008547008547,0.6440645516505517,regLogistic,176
0.6670816321548029,0.6572649572649573,0.6173712007204154,regLogistic,177
0.6646204035045499,0.7042735042735042,0.642634272077908,regLogistic,178
0.6629723312162337,0.714957264957265,0.6541401323188163,regLogistic,179
0.6644452954696857,0.6611111111111111,0.6210121093139803,regLogistic,180
0.6506609527646113,0.6888888888888889,0.7147807199315798,regLogistic,181
0.6597877886597399,0.7252136752136752,0.6929370611578777,regLogistic,182
0.6754845228503765,0.6824786324786325,0.5998125213275709,regLogistic,183
0.6710387757095074,0.6743589743589744,0.652078616308204,regLogistic,184
0.6779121525706892,0.6598290598290598,0.6437868108244743,regLogistic,185
0.6961293811232836,0.5914529914529915,0.5187368731162394,regLogistic,186
0.713816781066781,0.617948717948718,0.548656154616747,regLogistic,187
0.6421382977053709,0.6653846153846154,0.6039058593795609,regLogistic,188
0.6912511893426527,0.6547008547008547,0.6633521494709479,regLogistic,189
0.664373437025876,0.6965811965811965,0.6350805867560232,regLogistic,190
0.69647597161621555,0.6034188034188034,0.5464071904002936,regLogistic,191
0.6794003838333107,0.6653846153846154,0.6005317905987104,regLogistic,192
0.685009952461172,0.6572649572649573,0.6031218092562588,regLogistic,193
0.628050764178813,0.7876068376068376,0.7965027966309578,regLogistic,194
0.648574426342719,0.7448717948717949,0.6942314033259075,regLogistic,195
0.6954768479280674,0.652991452991453,0.5867256821356636,regLogistic,196
0.6692581257215403,0.6829059829059829,0.6308326964324619,regLogistic,197
0.6677806770184819,0.717948717948718,0.6636407516032393,regLogistic,198
0.6810368504392895,0.6568376068376068,0.692749979016589,regLogistic,199
0.6647302825473558,0.6628205128205128,0.6189429110732636,svmRadial,100
0.6753034463034463,0.670940170940171,0.587511503554772,svmRadial,101
0.6541763252799838,0.6931623931623931,0.6957808304908144,svmRadial,102
0.6485783588466515,0.6713675213675213,0.579497008486294,svmRadial,103
0.6454671884427982,0.7170940170940171,0.5981208335323406,svmRadial,104
0.6532075472685229,0.7405982905982906,0.7126997719875978,svmRadial,105
0.6672397048616561,0.6217948717948718,0.5805771457623958,svmRadial,106
0.6648018401676938,0.6141025641025641,0.5295944462904506,svmRadial,107
0.6697961759669077,0.6414529914529915,0.6674212350730733,svmRadial,108
0.6698941040343479,0.6538461538461539,0.6192566345218841,svmRadial,109
0.6665392177892178,0.6722222222222222,0.6329079975575457,svmRadial,110
0.6488486622511013,0.6829059829059829,0.6442773292949798,svmRadial,111
0.6775674463662269,0.6051282051282051,0.5872986868231683,svmRadial,112
0.6602467022771901,0.6658119658119658,0.5677446645331615,svmRadial,113
0.6787429973527535,0.6423076923076922,0.6299480024989778,svmRadial,114
0.6325166429495698,0.7205128205128205,0.6857606842831855,svmRadial,115
0.664133704261753,0.7059829059829059,0.6883414867575499,svmRadial,116
0.6851862079849885,0.611111111111111,0.5632643925944163,svmRadial,117
0.6522369154869155,0.7094017094017094,0.7257243737306721,svmRadial,118
0.668935660399075,0.66709401709401706,0.6216714623789159,svmRadial,119
0.667642464764416,0.655982905982906,0.628036617510812,svmRadial,120
0.6388960367161587,0.7495726495726496,0.6612695434243747,svmRadial,121
0.6540298809262224,0.6957264957264957,0.7007712077976964,svmRadial,122
0.6843315353681207,0.6136752136752137,0.5560669571503627,svmRadial,123
0.6706529621956452,0.6474358974358975,0.6363585310183087,svmRadial,124
0.6749395161712235,0.6538461538461539,0.6259107142677697,svmRadial,125
0.6701677801494875,0.638034188034188,0.6106967499167446,svmRadial,126
0.6670942292466683,0.6726495726495726,0.6358717053557088,svmRadial,127
0.6880697744783111,0.547008547008547,0.4845812887197518,svmRadial,128
0.6796306807678759,0.641025641025641,0.6076023384038127,svmRadial,129
0.6689852980157859,0.6329059829059829,0.6210637804356924,svmRadial,130
0.6714113495028129,0.655982905982906,0.6020810610848808,svmRadial,131
0.6808467504961407,0.6247863247863248,0.5810944917656404,svmRadial,132
0.6274951964159281,0.7803418803418803,0.729108335266533,svmRadial,133
0.6459456669212766,0.6602564102564102,0.6480594565312785,svmRadial,134
0.66479343367758,0.5854700854700855,0.6005100813099677,svmRadial,135
0.6273104254079864,0.7213675213675214,0.7245079126528121,svmRadial,136
0.6616792079535982,0.620940170940171,0.6153150254812565,svmRadial,137
0.6465086733074538,0.647008547008547,0.6489657926717166,svmRadial,138
0.6519222776783753,0.7294871794871794,0.7082099048265628,svmRadial,139
0.63404433004433,0.711965811965812,0.6808554484419138,svmRadial,140
0.6673089186747724,0.6423076923076924,0.5715134118187064,svmRadial,141
0.6840701415701416,0.5777777777777777,0.5202662535478759,svmRadial,142
0.6531894856529002,0.6918803418803419,0.6866435440669261,svmRadial,143
0.6395199877577926,0.7482905982905983,0.6381199144516029,svmRadial,144
0.6586178212184309,0.6623931623931624,0.6366096280076206,svmRadial,145
0.6716135935587155,0.6858974358974359,0.6845459562344766,svmRadial,146
0.6835164022907926,0.6081196581196581,0.6183129385820177,svmRadial,147
0.6523663567748934,0.6811965811965812,0.5993528393260813,svmRadial,148
0.6529483638690956,0.694017094017094,0.6804623253759108,svmRadial,149
0.6690970229811694,0.647008547008547,0.5983578863084057,svmRadial,150
0.6618852493608591,0.6324786324786325,0.6336430734836842,svmRadial,151
0.6468159466086295,0.7166666666666667,0.7055020191574662,svmRadial,152
0.6695692242765413,0.5935897435897436,0.5994303044295861,svmRadial,153
0.6790672789514253,0.6461538461538462,0.6078806922844373,svmRadial,154
0.6733917680746949,0.6786324786324787,0.6731364795345272,svmRadial,155
0.6425408265408266,0.6636752136752136,0.6438756907232951,svmRadial,156
0.6752466124661247,0.6418803418803419,0.6178173173325421,svmRadial,157
0.6648963868049234,0.6277777777777778,0.5623392059494926,svmRadial,158
0.6567786148517856,0.6803418803418804,0.606814328949896,svmRadial,159
0.6624749514322685,0.6717948717948717,0.6567739120682929,svmRadial,160
0.6385816661609345,0.7615384615384615,0.7245892448295438,svmRadial,161
0.6590178497312643,0.6461538461538462,0.6046582643962579,svmRadial,162
0.6587698168551828,0.7307692307692307,0.6840111556748818,svmRadial,163
0.6386720152207958,0.6833333333333333,0.6430951392872701,svmRadial,164
0.6774567206579402,0.6162393162393163,0.5313528080850786,svmRadial,165
0.6707827766791181,0.6132478632478632,0.6127454436618982,svmRadial,166
0.6326169034888547,0.7405982905982906,0.6927464168045797,svmRadial,167
0.6731894394394394,0.6183760683760684,0.6246466308148095,svmRadial,168
0.6486002579234287,0.7367521367521368,0.6891221619012018,svmRadial,169
0.677471838563302,0.6192307692307693,0.5831174897970911,svmRadial,170
0.6704863539497686,0.652991452991453,0.6366883941995061,svmRadial,171
0.6405252778911316,0.747008547008547,0.7344052841884047,svmRadial,172
0.6676882736394931,0.6153846153846154,0.5297056415541996,svmRadial,173
0.6546293724037626,0.6666666666666666,0.6268500927465577,svmRadial,174
0.6481315540278955,0.7017094017094017,0.6972795220409891,svmRadial,175
0.660574693160059,0.6521367521367522,0.6672928885590507,svmRadial,176
0.6488716503960407,0.7102564102564103,0.6664084353081201,svmRadial,177
0.6649049467586053,0.7,0.6585147462339566,svmRadial,178
0.6476986620767109,0.6547008547008547,0.6325988382985157,svmRadial,179
0.6609333048205,0.6405982905982905,0.5899234265682523,svmRadial,180
0.6531679850582289,0.6841880341880342,0.7149976800527574,svmRadial,181
0.6554506239689166,0.688034188034188,0.6299728509551267,svmRadial,182
0.6603229980851932,0.6923076923076923,0.6220350123890462,svmRadial,183
0.6685182168230949,0.6799145299145299,0.648324328812726,svmRadial,184
0.6690283829125293,0.6414529914529914,0.6558256820375296,svmRadial,185
0.6755777275533373,0.6123931623931624,0.5378349102996428,svmRadial,186
0.6970510815693742,0.5991452991452991,0.5858379418398214,svmRadial,187
0.6408742784596443,0.7085470085470086,0.6369000708928176,svmRadial,188
0.6778806672526185,0.6478632478632479,0.660503213835564,svmRadial,189
0.6539213970067629,0.7025641025641025,0.6727526814273938,svmRadial,190
0.6818484215923241,0.6089743589743589,0.5279953710117431,svmRadial,191
0.6672006902372756,0.6598290598290598,0.601905019047686,svmRadial,192
0.6705491876894316,0.6243589743589744,0.55688092268591,svmRadial,193
0.6215793297653054,0.7773504273504274,0.7929951666250892,svmRadial,194
0.6360088930393809,0.726068376068376,0.6161524571282831,svmRadial,195
0.6814069688155054,0.5965811965811966,0.5468086090878087,svmRadial,196
0.6483081696679258,0.6756410256410257,0.6212417569493173,svmRadial,197
0.6647398199593322,0.7021367521367521,0.63316015012647,svmRadial,198
0.677223792607939,0.6307692307692307,0.6355337283573439,svmRadial,199
0.6705591907238249,0.6504273504273504,0.663206501787566,xgbTree,100
0.6744136078587298,0.6711538461538461,0.6533063729424711,xgbTree,101
0.6767493512676439,0.6393162393162393,0.6703405799453687,xgbTree,102
0.6624673017965701,0.6472222222222223,0.6216229082683228,xgbTree,103
0.634391902355317,0.697008547008547,0.6673699692937624,xgbTree,104
0.6609620299742252,0.6927350427350427,0.7025535163590301,xgbTree,105
0.6623533664326348,0.6551282051282051,0.6116143755264203,xgbTree,106
0.6563899631338656,0.6884615384615385,0.6827466861947352,xgbTree,107
0.6857225431005919,0.6085470085470085,0.6522720116646266,xgbTree,108
0.6418863994656677,0.7021367521367521,0.7315230315384419,xgbTree,109
0.6684247025771416,0.7094017094017094,0.6872037747799908,xgbTree,110
0.7026934914008085,0.6008547008547008,0.6114463989155526,xgbTree,111
0.6624673183636598,0.6435897435897436,0.6232689714521981,xgbTree,112
0.6561416006598934,0.6623931623931624,0.6660095894321454,xgbTree,113
0.652614150736102,0.6965811965811965,0.7328783675999531,xgbTree,114
0.6393189897214288,0.7452991452991453,0.7612935909154092,xgbTree,115
0.6604183966196161,0.6713675213675213,0.6544200939485328,xgbTree,116
0.6690083628925092,0.5863247863247864,0.6001658035211584,xgbTree,117
0.6752278131790327,0.6162393162393163,0.6676076036047782,xgbTree,118
0.6343159439927732,0.7517094017094017,0.7480732565810385,xgbTree,119
0.6662470841922061,0.7004273504273504,0.6990531675871964,xgbTree,120
0.6605230971389509,0.6371794871794871,0.6888277633954251,xgbTree,121
0.6435825538081635,0.6811965811965812,0.688521620372949,xgbTree,122
0.6893125599467063,0.6222222222222222,0.6327394042164558,xgbTree,123
0.6488317359171017,0.6794871794871795,0.6945411831182589,xgbTree,124
0.6674097669097669,0.6623931623931624,0.6606920188064977,xgbTree,125
0.6864287510507022,0.6132478632478632,0.6287540292799936,xgbTree,126
0.664306560044365,0.6914529914529914,0.6788604582610219,xgbTree,127
0.6741972765448375,0.6034188034188034,0.5940103797547837,xgbTree,128
0.6613628864055694,0.6376068376068376,0.6698918076196103,xgbTree,129
0.6776394024686707,0.6333333333333333,0.653092352213363,xgbTree,130
0.6635147883074712,0.6418803418803418,0.6516536831157789,xgbTree,131
0.65018441176368,0.6871794871794872,0.7061437490191386,xgbTree,132
0.6439368942112844,0.7064102564102565,0.7072147267709414,xgbTree,133
0.6713663689822227,0.7029914529914529,0.7440758353752245,xgbTree,134
0.6515200823645946,0.617948717948718,0.6195977363109847,xgbTree,135
0.6256368371856177,0.7658119658119658,0.7809476061206037,xgbTree,136
0.6898172911587546,0.6482905982905983,0.6461223722190428,xgbTree,137
0.667401807731076,0.6841880341880342,0.6868409928115926,xgbTree,138
0.651228493301664,0.7029914529914529,0.7224538380084377,xgbTree,139
0.6309504521943546,0.7324786324786324,0.7273826409304011,xgbTree,140
0.673082872070677,0.6824786324786325,0.6992535622245261,xgbTree,141
0.6692182661755832,0.5974358974358974,0.5360325559911703,xgbTree,142
0.6645198247027515,0.6841880341880342,0.6968328579760515,xgbTree,143
0.6617421097055244,0.6373931623931623,0.6254864707315291,xgbTree,144
0.6668412000851025,0.6739316239316239,0.704033320636997,xgbTree,145
0.6618687031979715,0.6038461538461538,0.6181600490644678,xgbTree,146
0.6709139182736744,0.6521367521367522,0.6678488926340541,xgbTree,147
0.658129537202708,0.6803418803418804,0.6604021654539075,xgbTree,148
0.6675964928342977,0.6858974358974359,0.7265836775330703,xgbTree,149
0.6500720005720005,0.6965811965811965,0.6294713812878984,xgbTree,150
0.6794162490016149,0.6316239316239316,0.6188689277848087,xgbTree,151
0.6439720848897679,0.6662393162393162,0.673913206259528,xgbTree,152
0.6394588028795346,0.6991452991452991,0.6740308477798973,xgbTree,153
0.6874471745264428,0.5982905982905983,0.6071468963925041,xgbTree,154
0.6667417190709873,0.6807692307692308,0.6660258291080285,xgbTree,155
0.6570723981821542,0.6833333333333333,0.6876895465165535,xgbTree,156
0.6594206183535452,0.6987179487179487,0.6959585984919476,xgbTree,157
0.6362406583412681,0.7341880341880341,0.7534404541485004,xgbTree,158
0.6435341805219854,0.6978632478632478,0.6878367800142741,xgbTree,159
0.6658293240976167,0.6222222222222222,0.5743449613573761,xgbTree,160
0.6549444583956779,0.7162393162393162,0.7302768348846963,xgbTree,161
0.703873598337013,0.5841880341880342,0.5882128613487401,xgbTree,162
0.6465316257023574,0.7337606837606838,0.7401239694006002,xgbTree,163
0.6679660915270671,0.6217948717948718,0.6192244948702367,xgbTree,164
0.674342719897598,0.6491452991452992,0.6222247101292372,xgbTree,165
0.6767858555419531,0.6636752136752136,0.6738531841358602,xgbTree,166
0.6538263978263978,0.6564102564102564,0.6602342905079354,xgbTree,167
0.6802251990666625,0.6115384615384616,0.6295170127301835,xgbTree,168
0.6457319689027006,0.6905982905982906,0.6692090018914125,xgbTree,169
0.6726171502512966,0.6282051282051282,0.6843770904104215,xgbTree,170
0.6507867702196971,0.697008547008547,0.7205335655649432,xgbTree,171
0.6599001501501501,0.6944444444444444,0.683481723612024,xgbTree,172
0.674507111641258,0.6252136752136752,0.5501138499778202,xgbTree,173
0.6782936019643336,0.6538461538461539,0.7006588263822185,xgbTree,174
0.6799250513579782,0.6756410256410257,0.6719802369772286,xgbTree,175
0.6765834580224824,0.6316239316239316,0.584673415276385,xgbTree,176
0.6617556092678044,0.6542735042735043,0.6663370788194068,xgbTree,177
0.6931045522874791,0.652991452991453,0.6745363176929728,xgbTree,178
0.6551682928573173,0.6371794871794871,0.6234847142965975,xgbTree,179
0.6825016462455487,0.611965811965812,0.6155045491963548,xgbTree,180
0.6898237366286147,0.6081196581196581,0.6260989457157174,xgbTree,181
0.642273318614782,0.6888888888888889,0.7243122911271038,xgbTree,182
0.662652950860268,0.6337606837606837,0.6493424211245067,xgbTree,183
0.6465646107780254,0.7307692307692307,0.7254468569908425,xgbTree,184
0.6785756845695871,0.6213675213675214,0.6277778618536138,xgbTree,185
0.6601155214447898,0.6683760683760683,0.6824037951583277,xgbTree,186
0.6991574449013473,0.5952991452991453,0.575674493500779,xgbTree,187
0.6727449077997859,0.685042735042735,0.641011953876655,xgbTree,188
0.654706366209415,0.6457264957264958,0.6822493674207523,xgbTree,189
0.6427808147869124,0.673076923076923,0.7012828802536987,xgbTree,190
0.6778119495802423,0.6059829059829059,0.6357501342884311,xgbTree,191
0.6779758477990185,0.6431623931623932,0.61481237110617315,xgbTree,192
0.6598982632458242,0.6760683760683761,0.6517252286496517,xgbTree,193
0.6338773023894975,0.7299145299145299,0.7706071388901183,xgbTree,194
0.6378844986101084,0.7564102564102564,0.7742168310085848,xgbTree,195
0.6372534851925096,0.7025641025641025,0.6795711994595092,xgbTree,196
0.6561973183985379,0.6803418803418804,0.6904732707008726,xgbTree,197
0.6572866468384762,0.632051282051282,0.6443388204682646,xgbTree,198
0.649391654720923,0.6764957264957265,0.6996418503094103,xgbTree,199
